"customer_id","name","email","churn_type"
17868,"Corey Farmer","williamgraham@yahoo.com","engagement_churn"
17869,"Courtney Lloyd","slowe@yahoo.com","financial_churn"
17870,"Kevin Horne","william97@kemp.net","financial_churn"
17871,"Mr. Jack Oconnell","ymatthews@johnson.biz","active"
17872,"Michael Stewart","ferrellwillie@kelley.com","engagement_churn"
17873,"Curtis Freeman","whitelouis@yahoo.com","engagement_churn"
17874,"Raymond Edwards","villanuevaandrea@yahoo.com","engagement_churn"
17875,"Miranda Garcia","cindy62@riggs-byrd.com","financial_churn"
17876,"Laura Taylor","patriciasmith@lopez-gray.com","engagement_churn"
17877,"Natasha Howell","whitechristopher@jackson.biz","active"
17878,"Paul Watson","vwilson@gmail.com","financial_churn"
17879,"Valerie Nolan","fjenkins@gmail.com","active"
17880,"Jessica Robinson","westpaul@hotmail.com","active"
17881,"Teresa Cline","brandydawson@yahoo.com","financial_churn"
17882,"Kirk White","matthewwebster@phillips-colon.info","active"
17883,"Cheryl Sanders","denise63@yahoo.com","active"
17884,"Henry Brooks","ibarnes@gmail.com","financial_churn"
17885,"Angela Orr","myerschristopher@moore.com","active"
17886,"Nancy Delgado","laurie01@yahoo.com","engagement_churn"
17887,"Mary Gonzalez","david12@day-nguyen.com","active"
17888,"Jeff Lawrence","briannacarroll@gmail.com","engagement_churn"
17889,"Tamara Peterson","pattersoncole@foster-fields.com","active"
17890,"Laura Moreno","davidnguyen@gmail.com","financial_churn"
17891,"Amy Ramirez","jessicalopez@hotmail.com","active"
17892,"Cheryl Brown","david14@anderson-thompson.biz","engagement_churn"
17893,"Brandon Lopez","victoria74@gmail.com","financial_churn"
17894,"Sarah Clark","russell97@myers.net","active"
17895,"Brittney Brown","tknapp@yahoo.com","active"
17896,"Michelle Marquez","barnesjohn@fleming.com","financial_churn"
17897,"Jeffrey Wallace","dadkins@russo.info","engagement_churn"
17898,"Robert Carr","mcmahonchelsea@hotmail.com","financial_churn"
17899,"Evelyn Cooper","tbaldwin@yahoo.com","engagement_churn"
17900,"Cameron Marshall","bruce31@lester-flores.biz","active"
17901,"Christopher Dean","zimmermanandrea@smith.org","active"
17902,"Tracy Gonzalez","rodrigueznicole@martin.com","engagement_churn"
17903,"Shannon Jenkins","ejackson@vaughan.com","engagement_churn"
17904,"Robert Dunn","angela93@yahoo.com","active"
17905,"Mr. Jerome Le","ypennington@miranda.com","financial_churn"
17906,"Melanie Castaneda","cynthianavarro@white.com","engagement_churn"
17907,"Jessica Campbell","bscott@hotmail.com","financial_churn"
17908,"Christopher Johnson","sarnold@gomez.biz","engagement_churn"
17909,"Jordan Sanchez","vjohnson@stevens.com","financial_churn"
17910,"Samuel Schneider","michael99@daugherty-martin.net","engagement_churn"
17911,"Alisha Adams","nfigueroa@yahoo.com","financial_churn"
17912,"Thomas Freeman","elizabeth20@ford.com","financial_churn"
17913,"Nicole Case DVM","michelleedwards@yahoo.com","financial_churn"
17914,"Sean Martinez","marilyncruz@hotmail.com","engagement_churn"
17915,"Charles Black","samanthabaker@hotmail.com","financial_churn"
17916,"Lisa Richard","ramseytonya@yahoo.com","engagement_churn"
17917,"Heather Snyder","cameronmiller@reyes.com","financial_churn"
17918,"Natalie Lucas DVM","qanthony@gmail.com","financial_churn"
17919,"Antonio Conner","rebecca33@castro.com","engagement_churn"
17920,"William Garcia","hooperkelly@moore.net","active"
17921,"Peter Black","kathyperry@martin-burgess.info","active"
17922,"Jason Wilson","richardsavage@gmail.com","financial_churn"
17923,"Lisa Cain","tina89@hotmail.com","engagement_churn"
17924,"Jacob Robertson","elizabeth61@nicholson.com","active"
17925,"Amber Olson","bobbytaylor@yahoo.com","active"
17926,"Nicole Cook","slewis@johnson.com","active"
17927,"Ricardo Roberts","stevennichols@olsen.com","engagement_churn"
17928,"Dana Ellis","kathryn30@gmail.com","financial_churn"
17929,"Michael Johnston","patriciareese@drake.com","active"
17930,"Christine Nelson","amandaherman@walter.com","engagement_churn"
17931,"John Huff","andrewhuffman@gmail.com","active"
17932,"Jeffrey Barr","achase@jones.com","financial_churn"
17933,"Erin Hunt","katherine40@hotmail.com","financial_churn"
17934,"Charles Lee","dave19@gmail.com","engagement_churn"
17935,"Sharon Crawford","xsaunders@washington-reilly.com","engagement_churn"
17936,"Daniel Schmidt","jason55@church.net","active"
17937,"Shelley Stokes","toddvaughn@martinez.com","active"
17938,"Alexis Diaz","mark61@garcia-jones.org","financial_churn"
17939,"Russell Lopez","haynestammy@gmail.com","engagement_churn"
17940,"John Mcdaniel","nicole25@shannon.com","financial_churn"
17941,"Mark Lewis","cassandra85@blake.net","financial_churn"
17942,"Eric Glover","kimcarol@gmail.com","financial_churn"
17943,"Ashley Nelson","jyoung@yahoo.com","engagement_churn"
17944,"Jason Martin","brittanysnyder@hotmail.com","financial_churn"
17945,"Kent Nelson","ubailey@miller-byrd.com","financial_churn"
17946,"Andrew Hunter","etaylor@watkins.com","active"
17947,"Andrew Jacobs","daniel08@hughes.net","engagement_churn"
17948,"Michael Scott","petersenethan@mccoy-cruz.info","engagement_churn"
17949,"Glen Gallagher","kwiggins@davis.com","active"
17950,"Michael Lewis","moorerobin@gmail.com","active"
17951,"Nathan Mercado","jack17@hotmail.com","engagement_churn"
17952,"Joseph Barnes","phicks@levine.com","active"
17953,"Roy Bennett","nicolegrimes@hotmail.com","engagement_churn"
17954,"Stephanie Cisneros","wsmith@hale-russell.com","engagement_churn"
17955,"Rhonda Martin","fmeadows@brown.com","financial_churn"
17956,"Janice Bennett","davidobrien@hotmail.com","financial_churn"
17957,"Taylor Lambert","ericwilcox@gmail.com","engagement_churn"
17958,"Rachel Stone","bhaney@austin-foster.com","financial_churn"
17959,"Denise Murphy","danielle78@gmail.com","engagement_churn"
17960,"Amy Ray","dtaylor@gmail.com","engagement_churn"
17961,"Craig Simmons","moyerdawn@wilson-nelson.com","engagement_churn"
17962,"Michael Ford","amypayne@munoz-allison.biz","active"
17963,"Thomas Hancock","raymondcohen@dennis.com","active"
17964,"Kathy Lamb","mooreemily@yahoo.com","financial_churn"
17965,"Sherri Ross","oliviarandolph@fry.com","engagement_churn"
17966,"Cole Lopez","nwaters@gmail.com","financial_churn"
17967,"Tamara Woods","pbrown@blankenship.com","active"
17968,"Keith Roy","fcosta@dalton.net","financial_churn"
17969,"Brian Wilson","thomas98@gmail.com","active"
17970,"Sarah York","katherinemitchell@hotmail.com","active"
17971,"Larry Gonzalez","njohnson@perez.com","active"
17972,"James Hernandez","johnsonmegan@smith-bell.info","financial_churn"
17973,"Andrew Cochran","vguerrero@butler-tanner.biz","engagement_churn"
17974,"Michael Shaw","wheelerlisa@gmail.com","financial_churn"
17975,"Kim Gray","dchase@lane.com","financial_churn"
17976,"Debbie Sims","probbins@hall-wright.com","engagement_churn"
17977,"Dr. Levi Jones","fcontreras@walker.com","engagement_churn"
17978,"Sara Ross","sandra24@salazar.com","active"
17979,"Lisa Kim","brittany67@yahoo.com","engagement_churn"
17980,"Sarah Parker","singletonrobert@sparks-duncan.com","active"
17981,"Eddie Adams","vshah@yahoo.com","financial_churn"
17982,"Jennifer Wright","sstephens@russo.org","financial_churn"
17983,"Melissa Watson","ghenry@short.com","active"
17984,"Ashley Hernandez","rmayer@hotmail.com","active"
17985,"Andrew Woods","watkinstiffany@gmail.com","active"
17986,"Kathleen Munoz","jessicadavis@williams.com","engagement_churn"
17987,"Jenny Willis","stricklandmatthew@gmail.com","active"
17988,"Tyler Sampson","jwood@fuller.org","financial_churn"
17989,"Emily Sanchez","james67@jones.net","active"
17990,"Lisa Smith","harrisjason@meyer.com","engagement_churn"
17991,"Susan Lindsey","robert58@wilkins.biz","active"
17992,"Michael Gutierrez","brookspatrick@hotmail.com","financial_churn"
17993,"Dale Sanchez","wellsblake@hotmail.com","financial_churn"
17994,"James Alexander","lisabrown@yahoo.com","financial_churn"
17995,"Michael Fisher","ujones@yahoo.com","financial_churn"
17996,"Brenda Perry","connerjessica@mcbride-jenkins.com","active"
17997,"Alex King","matthewsjudy@anderson.com","active"
17998,"Madeline Perez","dalton83@mason.com","active"
17999,"Andrea Phillips","gregghodges@gmail.com","active"
18000,"Nancy Harris","scottmartinez@hays.com","financial_churn"
18001,"Ellen Ford","nicholas50@hotmail.com","active"
18002,"Janet Smith","hsanford@dalton.org","financial_churn"
18003,"Cory Pierce","delgadowilliam@williams.net","active"
18004,"Jody Silva","brownrita@perkins.com","engagement_churn"
18005,"Tiffany Harris","douglas48@gmail.com","active"
18006,"Hunter Rubio","yfrazier@hotmail.com","financial_churn"
18007,"Susan Vazquez","nmoses@yahoo.com","active"
18008,"Joshua Rivera","floreslauren@yahoo.com","engagement_churn"
18009,"Jerry Murillo","sdoyle@gmail.com","financial_churn"
18010,"Ronald Mclaughlin","gomeztimothy@gmail.com","active"
18011,"Justin Jenkins","catherinedunn@yahoo.com","active"
18012,"Courtney Gamble","ashley18@jacobs-stafford.biz","financial_churn"
18013,"Eric Huang","rachel46@brown.org","financial_churn"
18014,"Mathew Huynh","zoesmith@white-webb.com","engagement_churn"
18015,"Maria Smith","jenniferbailey@andersen.net","financial_churn"
18016,"Christine Lester","brian21@osborn.com","engagement_churn"
18017,"David Smith","joannawalter@cooper-brooks.com","engagement_churn"
18018,"Dr. Kimberly Brown","eperry@jones.com","active"
18019,"Stacy Williamson","teresa36@hotmail.com","financial_churn"
18020,"Joshua Kelley","brian61@jackson.info","engagement_churn"
18021,"Amy Sherman","stevengarcia@horn-kelly.com","financial_churn"
18022,"Cathy Hicks","ypeterson@thompson.com","financial_churn"
18023,"Kyle Stewart","rebeccacannon@gmail.com","engagement_churn"
18024,"Christina Bates","sandra56@yoder.com","financial_churn"
18025,"Courtney Stevens","sherry36@hotmail.com","financial_churn"
18026,"Teresa Thomas","dyerchristina@yahoo.com","financial_churn"
18027,"Jacqueline Moody","turnermichelle@yahoo.com","engagement_churn"
18028,"Jared Martinez","kathryngarcia@hotmail.com","financial_churn"
18029,"Nicole Hunt","hrobles@curtis.info","financial_churn"
18030,"Richard Anderson","john76@walter.com","financial_churn"
18031,"William Anderson","david04@huerta-thompson.info","engagement_churn"
18032,"Ernest Jordan","joshua23@french-barker.com","engagement_churn"
18033,"Matthew Rivera","cynthiahoward@good.com","active"
18034,"Henry Martin","jamesthompson@yahoo.com","engagement_churn"
18035,"April Barnes","ralphcunningham@higgins.com","financial_churn"
18036,"David Byrd","nancyscott@hanson.info","engagement_churn"
18037,"Dylan Richardson","cheryldavis@hotmail.com","engagement_churn"
18038,"Andrew Morrison","lopezchelsea@gmail.com","financial_churn"
18039,"Alexandria Paul","sskinner@patterson.com","active"
18040,"Leah Webb","jason81@hotmail.com","financial_churn"
18041,"Sara Williams","taylor32@hotmail.com","active"
18042,"Susan Ruiz","james31@yahoo.com","financial_churn"
18043,"Rita Brown","nicholasrodriguez@yahoo.com","financial_churn"
18044,"Jason Johnson","raymond57@webb-collins.com","financial_churn"
18045,"Dawn Vasquez DVM","zwoodard@velasquez.com","financial_churn"
18046,"Kiara Martinez","harrellkathy@yahoo.com","engagement_churn"
18047,"Elizabeth Harris","lisa96@gmail.com","financial_churn"
18048,"Jeffery Lee","margaretball@stewart.org","active"
18049,"David Dudley","sarapatton@hernandez-strickland.com","financial_churn"
18050,"Alexandria Smith","clarklinda@gmail.com","financial_churn"
18051,"Lindsay Nguyen","carolhill@hotmail.com","financial_churn"
18052,"Ryan Rogers","ashley71@rich-james.com","financial_churn"
18053,"John Love","berrytyrone@baker.com","financial_churn"
18054,"Veronica Crawford","dillonwilliam@hotmail.com","engagement_churn"
18055,"Danielle Benson","morrisricky@martinez.info","financial_churn"
18056,"Mark Wilcox","ann92@sutton-cochran.com","engagement_churn"
18057,"Marvin White","halltyler@yahoo.com","engagement_churn"
18058,"Tracy Reese","winterskurt@gmail.com","engagement_churn"
18059,"Nicholas Garza","omar28@adams-ferguson.com","active"
18060,"David Villegas","eugenegutierrez@long.com","engagement_churn"
18061,"Lauren Smith","john96@oneal.info","active"
18062,"Todd Reynolds","bbaker@rose.org","active"
18063,"Daniel Beck","zthompson@gmail.com","engagement_churn"
18064,"Brandon Smith","robertlynn@saunders.com","financial_churn"
18065,"Danny Freeman","mahoneykarl@graham-silva.com","financial_churn"
18066,"Theresa Smith","leecassie@ferrell-taylor.com","active"
18067,"James Norton","richard14@yahoo.com","financial_churn"
18068,"Katrina Jones","heathermyers@hotmail.com","active"
18069,"Dylan Smith","john20@hotmail.com","engagement_churn"
18070,"Chelsea Haley","mpaul@hotmail.com","engagement_churn"
18071,"Laura Guerrero","megan60@yahoo.com","engagement_churn"
18072,"Cynthia Padilla","nathan55@hotmail.com","financial_churn"
18073,"Anna Smith","kwilliams@yahoo.com","financial_churn"
18074,"Shawn Hall","sle@rice.biz","financial_churn"
18075,"Marvin Davis","melissapham@banks.org","active"
18076,"Joseph Simpson","wholland@harvey.org","engagement_churn"
18077,"Judy Meyer","tracifitzgerald@hotmail.com","active"
18078,"Edward Nelson","qhernandez@gibson.org","active"
18079,"Taylor Lee","maryrivera@hotmail.com","financial_churn"
18080,"Derek Beasley","rerickson@hotmail.com","financial_churn"
18081,"Willie Gray","jeremy42@gmail.com","active"
18082,"Jordan Weaver","jacob77@hotmail.com","active"
18083,"Jessica Cox","robert89@merritt.com","financial_churn"
18084,"Cindy Carter","sandra94@smith-gentry.net","active"
18085,"Brittany Hughes","wagnerwendy@hotmail.com","financial_churn"
18086,"Gary Pace","mejiastacy@stone.net","financial_churn"
18087,"Terry Roberts","alison12@gmail.com","engagement_churn"
18088,"Katrina Wagner","sheppardjoy@nelson-collins.net","engagement_churn"
18089,"John Wright","theresa07@gmail.com","financial_churn"
18090,"Wendy Thomas","lisaelliott@valenzuela.com","financial_churn"
18091,"Lisa Ball","katelyn39@mendez.com","engagement_churn"
18092,"Jacob Graves","ctorres@robertson-english.com","active"
18093,"Melinda Elliott","olivianewman@lewis-thornton.info","financial_churn"
18094,"Kim Bird","ryanholland@johnson.info","financial_churn"
18095,"Terry Smith","kevin01@yahoo.com","financial_churn"
18096,"Thomas Chaney","nwolfe@herman.info","financial_churn"
18097,"Kara Cannon","yfernandez@anderson-beasley.com","engagement_churn"
18098,"Isaac Coleman","stephanietate@yahoo.com","engagement_churn"
18099,"Jessica Meza","coopermichael@yahoo.com","active"
18100,"Mrs. Mary Alvarez MD","jonesmelissa@yahoo.com","active"
18101,"Matthew Lester","millernicholas@yahoo.com","financial_churn"
18102,"Andrea Russell","romerobrent@williams-gonzalez.com","engagement_churn"
18103,"Heather Mayer PhD","bmueller@owens.com","financial_churn"
18104,"Michelle Shaw","theath@gmail.com","active"
18105,"Jessica Rodriguez","uhill@yahoo.com","active"
18106,"David Nguyen","james09@hotmail.com","engagement_churn"
18107,"Margaret York","cartergwendolyn@yahoo.com","engagement_churn"
18108,"Adam Sanchez","brittanyjordan@simmons-smith.net","active"
18109,"Lynn Murphy","loganjason@yahoo.com","financial_churn"
18110,"Samuel Lin","daymary@smith-bailey.biz","financial_churn"
18111,"Heather Harris","riveraashley@gmail.com","financial_churn"
18112,"Diane Compton","zcordova@ray-miranda.info","engagement_churn"
18113,"Monica Fletcher","sandraware@campbell.com","engagement_churn"
18114,"Nicholas Wright","brookefranco@smith-page.com","financial_churn"
18115,"Taylor Alexander","jennifer12@turner.com","engagement_churn"
18116,"Andrew Oconnell","andersonmatthew@yahoo.com","engagement_churn"
18117,"Melody Moore","umills@gmail.com","financial_churn"
18118,"Benjamin Maddox","jeremiahgregory@gmail.com","active"
18119,"Ebony Frank","amandabest@lee.biz","financial_churn"
18120,"Jon Walker","icantu@hotmail.com","financial_churn"
18121,"Dalton Stephens","vincentlewis@olson.biz","active"
18122,"Glen Davis","karenjoseph@charles.com","financial_churn"
18123,"Brian Pena","stewartheidi@sanchez-eaton.com","financial_churn"
18124,"Donna Snyder","rodney27@hotmail.com","financial_churn"
18125,"Sharon Kemp","jpierce@mcdaniel.info","active"
18126,"Christopher Erickson","tspencer@kerr-washington.com","engagement_churn"
18127,"Mr. Erik Green","angelgonzalez@yahoo.com","financial_churn"
18128,"Tony Good","tcook@gmail.com","active"
18129,"Robin Sosa","carpentermark@yahoo.com","active"
18130,"Jose Dawson","rosariojonathan@gmail.com","engagement_churn"
18131,"Thomas Reyes","kanedan@wilkins.com","engagement_churn"
18132,"Holly Cooley","qortega@gmail.com","active"
18133,"Charles Green","brittany78@young.com","engagement_churn"
18134,"Andrew Marquez","knewman@hotmail.com","active"
18135,"Richard Moore","connordougherty@yahoo.com","financial_churn"
18136,"Brandy Hopkins","carol19@patel.com","active"
18137,"Sharon Brown","ryanmorse@hall-barnes.biz","financial_churn"
18138,"Dana Oliver","scott47@fernandez.com","financial_churn"
18139,"Dr. Frank Shah MD","john18@yahoo.com","financial_churn"
18140,"Mark Gregory","hudsonnancy@gmail.com","active"
18141,"Nathan Patterson","zcabrera@yahoo.com","financial_churn"
18142,"Patrick Hill","anthonylynch@gmail.com","financial_churn"
18143,"David Good","tiffany62@hotmail.com","financial_churn"
18144,"Jeffrey Bradley","crystal18@hotmail.com","financial_churn"
18145,"Colton Barrett","james93@yahoo.com","active"
18146,"Ethan Sanchez","zanderson@hotmail.com","financial_churn"
18147,"Emily Hill","ywaters@martinez-anderson.info","engagement_churn"
18148,"Christopher Ortiz","obailey@gmail.com","engagement_churn"
18149,"Stacey Lindsey","savannahlong@peterson-hayes.biz","financial_churn"
18150,"Thomas Johnson","andrew28@guerrero.com","engagement_churn"
18151,"Douglas Lowe DDS","harrisscott@gmail.com","financial_churn"
18152,"Amanda Welch","jamie21@yahoo.com","engagement_churn"
18153,"Ronald Berry","robinbell@vasquez.net","engagement_churn"
18154,"Amy Hughes","rodney80@wilson.biz","active"
18155,"Michael Castillo","anthony42@gmail.com","engagement_churn"
18156,"Nathan Hill","ifarley@galloway.com","engagement_churn"
18157,"Felicia Johnson","codymeadows@keller-daugherty.com","financial_churn"
18158,"Patrick Frye","jimenezcandace@white.com","financial_churn"
18159,"Brian Blake","jesus27@gmail.com","financial_churn"
18160,"Cody Collins","daniel79@gmail.com","engagement_churn"
18161,"Rachel Watkins MD","jallen@hotmail.com","financial_churn"
18162,"Melanie Williams","egilbert@gmail.com","financial_churn"
18163,"Jeremy Carson","staceymyers@rodriguez-collins.com","active"
18164,"Jacob Oliver","nbryan@alvarado.org","financial_churn"
18165,"Sandra Holland","vsullivan@sanchez-maldonado.net","financial_churn"
18166,"Kimberly Holt","smithjulie@gmail.com","financial_churn"
18167,"Jacob Cortez","carrie17@hotmail.com","active"
18168,"Jamie Chen","sanchezwilliam@hernandez.com","active"
18169,"Dorothy Bryan","caldwellolivia@hotmail.com","engagement_churn"
18170,"Elizabeth Harrison","millerherbert@patterson.com","engagement_churn"
18171,"Michelle Lindsey","whitejennifer@hampton.org","engagement_churn"
18172,"Thomas Foster","sbrown@smith-murphy.net","active"
18173,"Mark Mccullough","zachary11@yahoo.com","financial_churn"
18174,"Bryan Herrera","fperez@yahoo.com","engagement_churn"
18175,"Courtney Cantu","kristenflores@logan-lopez.net","active"
18176,"Nicholas Duran","nathanielthompson@baker-schwartz.biz","engagement_churn"
18177,"Kathy Horn","sparksalexander@gmail.com","active"
18178,"Thomas Davila","zgray@kelly.com","engagement_churn"
18179,"Jessica Briggs","justin29@herrera.com","financial_churn"
18180,"Andrew Griffin","jaderodriguez@gmail.com","active"
18181,"Andrea Owens","nicholas83@hotmail.com","active"
18182,"Scott Campbell","angela12@hotmail.com","active"
18183,"Michele Ortega","yangcarly@gmail.com","engagement_churn"
18184,"Maria Williams","whitetheodore@gmail.com","active"
18185,"Diane Johnson","jonesdavid@hall.com","active"
18186,"Susan Mitchell","rortiz@palmer-hayes.org","engagement_churn"
18187,"Erin Maddox","marcus12@mccormick.org","financial_churn"
18188,"Rebekah Freeman","karen15@gmail.com","financial_churn"
18189,"Jennifer Williams","bethany69@horton.org","financial_churn"
18190,"Lauren Jones","hcopeland@hotmail.com","financial_churn"
18191,"Christine Owens","sonya28@bryant-rhodes.net","financial_churn"
18192,"Bruce Holden","bpotter@gmail.com","financial_churn"
18193,"Vincent Baker","smithanthony@hotmail.com","financial_churn"
18194,"William Torres","danielsrobin@yahoo.com","financial_churn"
18195,"Matthew King","clarkterri@pineda.org","financial_churn"
18196,"James Walker","alexander38@aguilar-rosales.com","engagement_churn"
18197,"Aimee Fox","jonathan16@gmail.com","active"
18198,"Stanley Hughes","kevinfrazier@barber.com","financial_churn"
18199,"Timothy Lindsey","crystalporter@miller.info","active"
18200,"David Mcclain","sandra71@bishop.com","active"
18201,"Brian Molina","oscarstevens@yahoo.com","engagement_churn"
18202,"Brenda Lopez","jack38@yahoo.com","engagement_churn"
18203,"Matthew Hunter","lynchandrea@schwartz.org","financial_churn"
18204,"Kirk Martin","isanders@yahoo.com","financial_churn"
18205,"Sean Hartman","lisa38@hotmail.com","engagement_churn"
18206,"Michelle Wilcox","boydterrence@yahoo.com","active"
18207,"Mr. James Escobar","wayala@holloway-sims.com","active"
18208,"Brian Sims","cbailey@crawford.com","financial_churn"
18209,"Teresa Dunlap","keithbrooks@jones-brown.com","financial_churn"
18210,"Jeffrey Collins","uarmstrong@gmail.com","active"
18211,"David Lopez","aleonard@richards.com","engagement_churn"
18212,"Stephen Riggs","xsellers@merritt-anderson.net","financial_churn"
18213,"Jason Blake","kochmatthew@bond.com","financial_churn"
18214,"Vincent Cabrera","brandon90@hotmail.com","active"
18215,"Sarah Long","alexander29@woods.com","financial_churn"
18216,"Charles Calderon","julieturner@miller.com","financial_churn"
18217,"Jacqueline Walters","richjustin@chung.info","engagement_churn"
18218,"Gene Nguyen","huntamber@jackson.biz","financial_churn"
18219,"Kayla Ford","pnichols@yahoo.com","active"
18220,"David Alvarez","cruzcaleb@woods-perkins.biz","financial_churn"
18221,"Dalton Carr","bwilcox@powell.net","active"
18222,"Ashley Hall","masonalex@thornton.org","financial_churn"
18223,"Bradley Rice","lhoover@yahoo.com","engagement_churn"
18224,"Johnny Taylor","kevinrobertson@thornton.com","engagement_churn"
18225,"Kaitlyn Hunt","garrettyoung@green.org","engagement_churn"
18226,"Kurt Elliott","villegaskirsten@mckinney-hopkins.com","active"
18227,"Emily Floyd","angela40@middleton.com","financial_churn"
18228,"Gary Maxwell","davissuzanne@yahoo.com","financial_churn"
18229,"Emily Lane","colleen48@hotmail.com","engagement_churn"
18230,"Patricia Miller","jasminejones@gould.com","active"
18231,"Tammy Ellis","sandracurtis@hotmail.com","financial_churn"
18232,"Krystal Weaver","snyderkelly@frank-acevedo.com","financial_churn"
18233,"Calvin Pennington","tanyamadden@wood.com","financial_churn"
18234,"Tanya Morales","donaldsmith@yahoo.com","financial_churn"
18235,"Wesley Gray","diane39@hotmail.com","financial_churn"
18236,"Lee Green","geraldbrady@day.com","engagement_churn"
18237,"Dr. Martha Lee MD","davidvaughn@gmail.com","financial_churn"
18238,"Gary Cowan","clarkcraig@gmail.com","financial_churn"
18239,"Lindsey Foster","erikadiaz@ramirez.biz","financial_churn"
18240,"David Walker","carl26@hotmail.com","financial_churn"
18241,"Patricia Kerr","joseph24@hotmail.com","financial_churn"
18242,"Tyler Garcia","cmaynard@yahoo.com","financial_churn"
18243,"Jon Wilson","ejohnson@yahoo.com","financial_churn"
18244,"Benjamin Campbell","stephanie34@yahoo.com","financial_churn"
18245,"Barbara Serrano","sheila56@gmail.com","active"
18246,"Monica Buck","tlynch@yahoo.com","engagement_churn"
18247,"Erin Mueller","scott28@hotmail.com","active"
18248,"Craig Taylor","mariahmclean@gmail.com","active"
18249,"Shane Johnson","sanchezjennifer@hamilton-haas.com","active"
18250,"Rachel Grant","xhardy@carey.com","financial_churn"
18251,"Gary Robbins","lopezjennifer@yahoo.com","engagement_churn"
18252,"Steven Wilson","cynthia73@pugh-sutton.com","financial_churn"
18253,"William Farmer","heather43@martinez.com","financial_churn"
18254,"John Deleon","josephcortez@alvarez-thompson.info","active"
18255,"Danny Berry","greenbenjamin@hotmail.com","active"
18256,"Wendy Baird","ktaylor@gmail.com","engagement_churn"
18257,"Lindsay Long","olin@gmail.com","active"
18258,"Olivia Willis","kingerica@bentley.net","financial_churn"
18259,"Brenda Thompson","oblake@hotmail.com","financial_churn"
18260,"Julie Thornton","stanley96@gmail.com","engagement_churn"
18261,"Joel Miller","gina79@howe-moore.com","engagement_churn"
18262,"Jared Sanchez","atkinsrhonda@yahoo.com","financial_churn"
18263,"Maria Moore","robert21@graham-aguilar.org","engagement_churn"
18264,"Marc James","ybaird@smith-ward.com","financial_churn"
18265,"Jason Padilla","jryan@hotmail.com","engagement_churn"
18266,"Edward Myers","hayesjacob@sanders.info","engagement_churn"
18267,"Marissa Graham","jeffrey59@gmail.com","financial_churn"
18268,"Rhonda Newman","gilbertann@hotmail.com","active"
18269,"David Benson","michael92@thomas.com","financial_churn"
18270,"Christina Cherry","jose69@hotmail.com","active"
18271,"Elizabeth Garcia","baldwinchristopher@alexander.net","engagement_churn"
18272,"Brenda Montgomery","scott85@hotmail.com","engagement_churn"
18273,"Michelle Martin","patrickmeadows@smith.com","financial_churn"
18274,"Brent Johnson","victormejia@armstrong-allen.com","engagement_churn"
18275,"Natalie Savage","jason61@yahoo.com","active"
18276,"Jennifer Gibson","renee53@pace.biz","financial_churn"
18277,"Lacey Diaz","bennettwilliam@yahoo.com","active"
18278,"Charlene Barr","sandra02@yahoo.com","active"
18279,"Karen Downs","johnkelly@montgomery.net","active"
18280,"Kaitlin Watson","shawkevin@yahoo.com","financial_churn"
18281,"William Fuller","xmckee@hotmail.com","financial_churn"
18282,"Samuel Gibson","emilybarrera@hotmail.com","engagement_churn"
18283,"Aaron Chavez","clarkjose@howard.net","active"
18284,"Jason Rios","hudsonbarbara@smith.com","active"
18285,"Michele Mills","dbarron@yahoo.com","financial_churn"
18286,"Steven Yoder","xwallace@edwards-morgan.biz","active"
18287,"Veronica Hunter","ihansen@allen.biz","financial_churn"
18288,"Joshua Bowen","sabrina09@gmail.com","financial_churn"
18289,"Susan Bailey","ebaker@yahoo.com","engagement_churn"
18290,"Jacqueline Mccormick","doyleeric@gmail.com","financial_churn"
18291,"James Green","ljones@yahoo.com","active"
18292,"Kelsey Thompson","mariawilson@hotmail.com","engagement_churn"
18293,"Cheryl Reynolds","tamivalentine@fleming-carson.com","financial_churn"
18294,"Crystal Lee","zhill@choi.org","financial_churn"
18295,"John Phillips","derrick38@gmail.com","engagement_churn"
18296,"Sherry Washington","wilsonashley@lee.com","engagement_churn"
18297,"Patrick Martin","shanerobinson@yahoo.com","financial_churn"
18298,"Brenda Brown","lance87@blair.com","active"
18299,"Kimberly Dixon","sanfordshane@gmail.com","engagement_churn"
18300,"Debbie Contreras","brownmichael@yahoo.com","engagement_churn"
18301,"Janice Arias DVM","asmall@moon.com","engagement_churn"
18302,"Nicole Mcknight","fjohnson@gmail.com","financial_churn"
18303,"Steven Mendoza","jefferyschneider@mason.com","financial_churn"
18304,"Mrs. Maria Soto","kjones@gmail.com","engagement_churn"
18305,"Mark Nelson","grantmartin@yahoo.com","active"
18306,"Johnny Rubio","timothy15@yahoo.com","active"
18307,"Allison Gaines","sherri37@hoffman.com","financial_churn"
18308,"Joshua Stephenson","jennifer44@miller.com","active"
18309,"Jody Murphy","amy40@erickson.org","engagement_churn"
18310,"Antonio Carter","jessica18@hotmail.com","financial_churn"
18311,"Louis Jacobs","xbailey@hotmail.com","engagement_churn"
18312,"Edward Haney","brian94@ramirez-cruz.com","engagement_churn"
18313,"Belinda Kennedy","faulknervictoria@hotmail.com","engagement_churn"
18314,"Jeffrey Gallegos","awhite@hotmail.com","engagement_churn"
18315,"Donald Lopez","billy99@obrien-chen.com","financial_churn"
18316,"Ebony Singh","ronaldeverett@carson-warner.com","financial_churn"
